GO_ID	Symbol
GO:0006508	DNAJB14
GO:0006508	USP54
GO:0006508	BRCA1
GO:0006508	VPS37A
GO:0006508	EP300
GO:0006508	DPP8
GO:0006508	RNF14
GO:0006508	TMEM208
GO:0006508	INO80D
GO:0006508	CLPP
GO:0006508	RNF7
GO:0006508	UBQLN4
GO:0006508	KAT2A
GO:0006508	KCTD6
GO:0006508	TNIP1
GO:0006508	NHLRC3
GO:0006508	CPS1
GO:0006508	LNPEP
GO:0006508	SYVN1
GO:0006508	BFAR
GO:0006508	GGH
GO:0006508	CPD
GO:0006508	USP25
GO:0006508	UBE2J2
GO:0006508	FBXL20
GO:0006508	RNF215
GO:0006508	C18orf25
GO:0006508	PREPL
GO:0006508	TRIM13
GO:0006508	KAT2B
GO:0006508	CLOCK
GO:0006508	TOPORS
GO:0006508	NRIP3
GO:0006508	GGT7
GO:0006508	YOD1
GO:0006508	ADAMTS9
GO:0006508	TRRAP
GO:0006508	GID4
GO:0006508	USP20
GO:0006508	RNF149
GO:0006508	SQSTM1
GO:0006508	HUWE1
GO:0006508	VPS4B
GO:0006508	ADAM10
GO:0006508	USP33
GO:0006508	RNF4
GO:0006508	ATXN7L3
GO:0006508	MYC
GO:0006508	RNF6
GO:0006508	USP9X
GO:0006508	RNF111
GO:0006508	DNAJB12
GO:0006508	STAM2
GO:0006508	C1S
GO:0006508	TRAF6
GO:0006508	CAPN5
GO:0006508	POLB
GO:0006508	HECW1
GO:0006508	ZMPSTE24
GO:0006508	STUB1
GO:0006508	HSPA5
GO:0006508	UBE4B
GO:0006508	MBTPS2
GO:0006508	UQCRC2
GO:0006508	SCPEP1
GO:0006508	SENP2
GO:0006508	UGGT2
GO:0006508	USP32
GO:0006508	UBE2Z
GO:0006508	SRGN
GO:0006508	PRSS23
GO:0006508	FAF1
GO:0006508	SENP5
GO:0006508	CASP8
GO:0006508	CASP9
GO:0006508	PRCP
GO:0006508	USP47
GO:0006508	CASP7
GO:0006508	CASP4
GO:0006508	TANK
GO:0006508	SDE2
GO:0006508	AGBL2
GO:0006508	RLIM
GO:0006508	CTSL
GO:0006508	BECN1
GO:0006508	CTSD
GO:0006508	RNF168
GO:0006508	CTSZ
GO:0006508	CTSS
GO:0006508	WWP2
GO:0006508	WWP1
GO:0006508	PISD
GO:0006508	PCSK9
GO:0006508	BAG6
GO:0006508	VCP
GO:0006508	RNF166
GO:0006508	CYLD
GO:0006508	NGLY1
GO:0006508	TMEM67
GO:0006508	F7
GO:0006508	HIF1A
GO:0006508	SNX3
GO:0006508	GPAA1
GO:0006508	RHBDL3
GO:0006508	NPLOC4
GO:0006508	FBXO10
GO:0006508	FBXO9
GO:0006508	ADRM1
GO:0006508	RNF126
GO:0006508	ADAM23
GO:0006508	SPCS3
GO:0006508	HM13
GO:0006508	FBXO3
GO:0006508	UBXN11
GO:0006508	TRIP12
GO:0006508	COPS5
GO:0006508	BABAM1
GO:0006508	PSME4
GO:0006508	CBL
GO:0006508	UCHL1
GO:0006508	PELI1
GO:0006508	COPS2
GO:0006508	UBXN8
GO:0006508	DNAJC18
GO:0006508	UBE2G2
GO:0006508	RNF123
GO:0006508	UBE2E1
GO:0006508	STT3B
GO:0006508	FBXL2
GO:0006508	SPPL2A
GO:0006508	PSENEN
GO:0006508	CDC25A
GO:0006508	KCTD10
GO:0006508	BIRC2
GO:0006508	AREL1
GO:0006508	SOCS6
GO:0006508	ENC1
GO:0006508	KCTD5
GO:0006508	CDC34
GO:0006508	PTPN23
GO:0006508	PSEN2
GO:0006508	TBC1D10A
GO:0006508	TOLLIP
GO:0006508	NTAN1
GO:0006508	FOXO4
